column,count,mean,median,mode,std,var,min,max,range,iqr,skewness,kurtosis
bp_mean,8645,6.57529425804604e-18,0.036298091966959496,0.07959556811173374,1.0000578419180866,1.0001156871818604,-7.0464978749708465,15.766549429820392,22.81304730479124,1.1665076656135023,0.2179671155339854,9.285972243833237
bp_std,8645,-5.243797170791717e-16,-0.07335792606722458,-3.245213545996744,1.0000578419180863,1.00011568718186,-3.245213545996744,23.10682939530197,26.352042941298713,0.8036513948190933,9.082657890376378,148.72958566849647
ecg_mean,8645,-9.205411961264455e-17,0.34386797474589126,0.06510080673961441,1.0000578419180863,1.0001156871818602,-2.1496218192015104,1.2958626588852789,3.4454844780867893,0.8569102124349048,-1.3330042925299124,0.27309790489348007
ecg_std,8645,-2.498611818057495e-16,0.05186181168711115,-2.890069382577367,1.0000578419180866,1.0001156871818604,-2.890069382577367,19.608793797894528,22.498863180471893,1.300846701052219,3.3781801802703537,53.567905094078085
eeg_c3_o1_mean,8645,0.0,-0.17582798468009378,-0.17582798468009378,1.0000578419180863,1.0001156871818602,-4.4952828729499235,4.93772742812128,9.433010301071203,1.0295272429693805,-0.25058534384082104,1.9697760180201183
eeg_c3_o1_std,8645,-3.616411841925322e-17,-0.17776138513027331,-0.17776138513027331,1.000057841918086,1.0001156871818597,-1.727530193501624,18.011322314736695,19.73885250823832,0.6309875302708742,4.5457111936633865,45.53434989415786
eeg_c4_a1_mean,8645,-1.150676495158057e-17,-0.08132450689168548,-0.08132450689168548,1.0000578419180863,1.0001156871818602,-2.6984332888869025,3.415031204607854,6.113464493494757,0.0,1.2709174259821316,4.557056996281987
eeg_c4_a1_std,8645,-6.47666484417535e-16,-0.14646514478818343,-0.14646514478818343,1.0000578419180863,1.0001156871818602,-2.0479721356760634,10.780348421126252,12.828320556802316,0.0,4.053336889719812,22.791154045818274
eeg_o2_a1_mean,8645,7.465013762337895e-16,0.013901492261112595,0.013901492261112595,1.0000578419180863,1.0001156871818602,-57.56075311575312,41.395438050584474,98.95619116633759,0.0,-15.506315286304732,1650.318897792391
eeg_o2_a1_std,8645,8.893085484007268e-16,-0.08909403541455753,-0.08909403541455753,1.0000578419180866,1.0001156871818604,-2.0480903735667924,22.255476692181727,24.30356706574852,0.0,11.602718203896664,174.48063598813914
emg_mean,8645,-4.588836219306662e-16,0.003040510450083283,0.003040510450083283,1.0000578419180863,1.00011568718186,-2.857789531052745,3.0306080637990043,5.8883975948517495,0.0,0.1701979234838585,3.0322758990170797
emg_std,8645,1.482523377243818e-16,-0.003984222240635357,-0.003984222240635357,1.0000578419180866,1.0001156871818604,-3.6372090621393376,9.227408113412034,12.864617175551372,0.0,0.6611009401055732,9.456178239496891
eog_mean,8645,-9.650723764890624e-14,-0.010491452682808452,-0.010491452682808452,1.0000578419180863,1.00011568718186,-11.798354292804724,17.386441345991052,29.184795638795777,0.0,2.4819838964628547,73.1717896315415
eog_right_mean,8645,3.7150412557960127e-16,-0.22878071684471613,-0.22878071684471613,1.0000578419180863,1.0001156871818602,-13.162734125385452,5.63107571011468,18.79380983550013,0.0,2.287389424968287,12.514260872434845
eog_right_std,8645,-6.525979551110694e-16,-0.10020262874743296,-0.10020262874743296,1.0000578419180863,1.00011568718186,-1.5230648022281534,24.352202410050513,25.875267212278665,0.0,9.776808347338596,141.09352123612612
